T_h;Bezeichnung;Standort;Arbeitstag;Wochentag;Tag Nr;Kennzahl;TAG_Gesamtzahl_Passanten_dSSG
2020-02-17T08:00:00+01:00;Kantiweg Hst. Theater;47.4262552765,9.38066568909;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";207
2020-02-17T09:00:00+01:00;Kantiweg Hst. Theater;47.4262552765,9.38066568909;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";111
2020-02-17T10:00:00+01:00;Kantiweg Burggraben;47.425316681,9.37965724217;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";327
2020-02-17T14:00:00+01:00;Kantiweg Hst. Theater;47.4262552765,9.38066568909;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";104
2020-02-17T18:00:00+01:00;Kantiweg Burggraben;47.425316681,9.37965724217;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";126
2020-02-17T20:00:00+01:00;Kantiweg Burggraben;47.425316681,9.37965724217;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";74
2020-02-17T21:00:00+01:00;Kantiweg Hst. Theater;47.4262552765,9.38066568909;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";35
2019-11-05T12:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";436
2019-11-05T12:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";137
2019-11-05T15:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";309
2019-11-05T17:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";504
2019-11-06T01:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";1
2019-11-06T02:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";0
2019-11-06T07:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";72
2019-11-06T09:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";87
2019-11-06T10:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";86
2019-11-06T12:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";125
2019-11-06T13:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";102
2019-11-06T23:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";6
2019-11-07T00:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";19
2019-11-07T00:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";9
2019-11-07T02:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";0
2019-11-07T07:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";68
2019-11-07T10:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";93
2019-11-07T12:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";435
2019-11-07T12:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";129
2019-11-07T15:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";98
2019-11-07T17:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";550
2019-11-07T22:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";53
2019-11-07T23:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";17
2019-11-08T02:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";4
2019-11-08T11:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";305
2019-11-08T13:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";331
2019-11-08T15:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";333
2019-11-08T16:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";145
2019-11-08T19:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";76
2019-11-08T22:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";174
2019-11-09T09:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Wochenende;Samstag;6;Tagesverkehr;206
2019-11-09T09:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Wochenende;Samstag;6;Tagesverkehr;54
2019-11-09T10:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Wochenende;Samstag;6;Tagesverkehr;62
2019-11-09T13:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Wochenende;Samstag;6;Tagesverkehr;392
2019-11-09T19:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Wochenende;Samstag;6;Tagesverkehr;213
2019-11-09T20:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Wochenende;Samstag;6;Tagesverkehr;113
2019-11-10T05:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Wochenende;Sonntag;7;Tagesverkehr;4
2019-11-10T08:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Wochenende;Sonntag;7;Tagesverkehr;29
2019-11-10T08:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Wochenende;Sonntag;7;Tagesverkehr;198
2019-11-10T10:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Wochenende;Sonntag;7;Tagesverkehr;42
2019-11-10T11:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Wochenende;Sonntag;7;Tagesverkehr;41
2019-11-10T12:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Wochenende;Sonntag;7;Tagesverkehr;83
2019-11-10T13:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Wochenende;Sonntag;7;Tagesverkehr;60
2019-11-10T14:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Wochenende;Sonntag;7;Tagesverkehr;121
2019-11-10T20:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Wochenende;Sonntag;7;Tagesverkehr;28
2019-11-10T22:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Wochenende;Sonntag;7;Tagesverkehr;14
2019-11-11T11:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";120
2019-11-11T12:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";407
2019-11-11T15:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";349
2019-11-11T16:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";135
2019-11-11T22:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";14
2019-11-12T03:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";0
2019-11-12T06:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";21
2019-11-12T09:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";78
2019-11-12T14:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";331
2019-11-12T22:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";49
2019-11-12T23:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";27
2019-11-13T00:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";18
2019-11-13T01:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";2
2019-11-13T03:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";0
2019-11-13T04:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";15
2019-11-13T06:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";20
2019-11-13T08:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";268
2019-11-13T14:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";367
2019-11-13T14:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";121
2019-11-13T19:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";78
2019-11-13T21:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";89
2019-11-14T00:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";1
2019-11-14T03:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";0
2019-11-14T05:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";13
2019-11-14T08:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";92
2019-11-14T10:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";266
2019-11-14T15:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";116
2019-11-14T16:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";375
2019-11-14T20:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";52
2019-11-14T22:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";81
2019-11-14T23:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";18
2019-11-15T04:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";15
2019-11-15T13:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";347
2019-11-15T13:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";134
2019-11-15T16:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";188
2019-11-15T18:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";376
2019-11-15T18:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";112
2019-11-15T19:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";256
2019-11-16T04:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Wochenende;Samstag;6;Tagesverkehr;5
2019-11-16T06:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Wochenende;Samstag;6;Tagesverkehr;32
2019-11-16T07:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Wochenende;Samstag;6;Tagesverkehr;17
2019-11-16T11:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Wochenende;Samstag;6;Tagesverkehr;88
2019-11-16T18:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Wochenende;Samstag;6;Tagesverkehr;66
2019-11-17T02:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Wochenende;Sonntag;7;Tagesverkehr;78
2019-11-17T18:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Wochenende;Sonntag;7;Tagesverkehr;92
2019-11-17T19:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Wochenende;Sonntag;7;Tagesverkehr;23
2019-11-17T21:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Wochenende;Sonntag;7;Tagesverkehr;40
2019-11-18T03:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";0
2019-11-18T04:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";23
2019-11-18T09:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";205
2019-11-18T14:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";101
2019-11-18T16:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";386
2019-11-18T21:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";94
2019-11-18T23:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";21
2019-11-19T04:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";13
2019-11-19T09:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";193
2019-11-19T22:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";29
2019-11-19T23:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";7
2019-11-20T00:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";5
2019-11-20T06:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";73
2019-11-20T11:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";92
2019-11-20T13:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";124
2019-11-21T11:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";284
2019-11-21T14:00:00+01:00;FG Poststrasse 18 Nordseite;47.4243636637,9.37191724777;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";138
2019-11-21T15:00:00+01:00;FG Poststrasse 17 Südseite;47.4242765588,9.37205135822;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";337
2020-01-24T09:00:00+01:00;Kantiweg Burggraben;47.425316681,9.37965724217;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";355
2020-01-24T12:00:00+01:00;Kantiweg Hst. Theater;47.4262552765,9.38066568909;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";247
2020-01-24T17:00:00+01:00;Kantiweg Hst. Theater;47.4262552765,9.38066568909;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";280
2020-01-24T17:00:00+01:00;Kantiweg Burggraben;47.425316681,9.37965724217;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";296
2020-01-25T04:00:00+01:00;Kantiweg Burggraben;47.425316681,9.37965724217;Wochenende;Samstag;6;Tagesverkehr;2
2020-01-25T06:00:00+01:00;Kantiweg Burggraben;47.425316681,9.37965724217;Wochenende;Samstag;6;Tagesverkehr;10
2020-01-25T14:00:00+01:00;Kantiweg Hst. Theater;47.4262552765,9.38066568909;Wochenende;Samstag;6;Tagesverkehr;144
2020-01-25T16:00:00+01:00;Kantiweg Hst. Theater;47.4262552765,9.38066568909;Wochenende;Samstag;6;Tagesverkehr;81
2020-01-25T22:00:00+01:00;Kantiweg Hst. Theater;47.4262552765,9.38066568909;Wochenende;Samstag;6;Tagesverkehr;25
2020-01-26T01:00:00+01:00;Kantiweg Burggraben;47.425316681,9.37965724217;Wochenende;Sonntag;7;Tagesverkehr;5
2020-01-26T10:00:00+01:00;Kantiweg Hst. Theater;47.4262552765,9.38066568909;Wochenende;Sonntag;7;Tagesverkehr;34
2020-01-26T10:00:00+01:00;Kantiweg Burggraben;47.425316681,9.37965724217;Wochenende;Sonntag;7;Tagesverkehr;34
2020-01-26T15:00:00+01:00;Kantiweg Burggraben;47.425316681,9.37965724217;Wochenende;Sonntag;7;Tagesverkehr;73
2018-06-11T03:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";4
2018-06-11T10:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";570
2018-06-11T11:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";538
2018-06-11T12:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";812
2018-06-11T16:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";500
2018-06-11T17:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";645
2018-06-12T01:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";8
2018-06-12T10:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";532
2018-06-12T15:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";600
2018-06-13T00:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";7
2018-06-13T07:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";197
2018-06-13T08:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";288
2018-06-13T12:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";500
2018-06-13T16:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";518
2018-06-13T19:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";109
2018-06-13T23:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";12
2018-06-14T04:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";1
2018-06-14T10:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";475
2018-06-14T11:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";685
2018-06-14T14:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";627
2018-06-14T18:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";767
2018-06-14T19:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";514
2018-06-15T06:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";99
2018-06-15T08:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";445
2018-06-15T10:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";776
2018-06-15T22:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";159
2018-06-15T23:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";68
2018-06-16T05:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Wochenende;Samstag;6;Tagesverkehr;11
2018-06-16T06:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Wochenende;Samstag;6;Tagesverkehr;48
2018-06-16T08:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Wochenende;Samstag;6;Tagesverkehr;313
2018-06-16T15:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Wochenende;Samstag;6;Tagesverkehr;1201
2018-06-16T18:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Wochenende;Samstag;6;Tagesverkehr;174
2018-06-16T19:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Wochenende;Samstag;6;Tagesverkehr;167
2018-06-16T20:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Wochenende;Samstag;6;Tagesverkehr;156
2018-06-16T21:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Wochenende;Samstag;6;Tagesverkehr;150
2018-06-16T23:00:00+02:00;FG Neugasse 34;47.4248715563,9.37478728307;Wochenende;Samstag;6;Tagesverkehr;119
