Jahr;Kennzahl;Oberkategorie;Kategorie;Standort;Sektor;Untersektor;Tonnen CO2-eq./a Schweiz;Tonnen/a Schweiz;Tonnen CO2-eq./a Stadt St.Gallen;Tonnen/a Stadt St.Gallen
2018;Import + Inländische Gewinnung mit Futter/Weide;Wasser;Wasser;Schweiz;Mobilität;Anhänger;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Wasser;Wasser;Schweiz;Produktion & Konsum;Gesundheit;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Wasser;Wasser;Schweiz;Produktion & Konsum;Industrie;35298;193472811;313.1357481420797;1716336.7164608813
2018;Import + Inländische Gewinnung mit Futter/Weide;Wasser;Wasser;Schweiz;Mobilität;Lastwagen;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Wasser;Wasser;Schweiz;Mobilität;Schiff;0;0;0.0;0.0
2018;Import + Inländische Gewinnung mit Futter/Weide;Wasser;Wasser;Schweiz;Mobilität;Tram;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Brennstoff;Schweiz;Mobilität;2-Rad;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Brennstoff;Schweiz;Mobilität;3.5 t;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Brennstoff;Schweiz;Produktion & Konsum;Ernährung;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Brennstoff;Schweiz;Produktion & Konsum;Freizeit, Unterhaltung;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Brennstoff;Schweiz;Produktion & Konsum;Gesundheit;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Brennstoff;Schweiz;Produktion & Konsum;Industrie;3432693;1234417;30452.118836678565;10950.764655626426
2018;Import mit Futter/Weide;Energie;Brennstoff;Schweiz;Mobilität;Seilbahnen;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Brennstoff;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;579667;208452;5142.34403417403;1849.2201533149978
2018;Import mit Futter/Weide;Energie;Elektrizität;Schweiz;Mobilität;2-Rad;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Elektrizität;Schweiz;Mobilität;3.5 t;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Elektrizität;Schweiz;Bau;Landwirtschaftsgebäude;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Elektrizität;Schweiz;Mobilität;Seilbahnen;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Elektrizität;Schweiz;Mobilität;Zug;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Treibstoff;Schweiz;Mobilität;Anhänger;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Treibstoff;Schweiz;Produktion & Konsum;Bekleidung, Accessoires;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Treibstoff;Schweiz;Mobilität;Bus;490962;125758;4355.42391011762;1115.6248346889813
2018;Import mit Futter/Weide;Energie;Treibstoff;Schweiz;Bau;Dienstleistungsgebäude;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Treibstoff;Schweiz;Produktion & Konsum;Ernährung;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Treibstoff;Schweiz;Produktion & Konsum;Freizeit, Unterhaltung;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Treibstoff;Schweiz;Bau;Mehrfamilienhäuser;0;0;0.0;0.0
2018;Import mit Futter/Weide;Energie;Treibstoff;Schweiz;Mobilität;Seilbahnen;0;0;0.0;0.0
2018;Import mit Futter/Weide;Nahrung;Nahrung für Menschen;Schweiz;Produktion & Konsum;Gesundheit;0;0;0.0;0.0
2018;Import mit Futter/Weide;Nahrung;Nahrung für Menschen;Schweiz;Mobilität;Schiff;0;0;0.0;0.0
2018;Import mit Futter/Weide;Nahrung;Tierfutter, Tiere;Schweiz;Mobilität;2-Rad;0;0;0.0;0.0
2018;Import mit Futter/Weide;Nahrung;Tierfutter, Tiere;Schweiz;Mobilität;3.5 t;0;0;0.0;0.0
2018;Import mit Futter/Weide;Nahrung;Tierfutter, Tiere;Schweiz;Produktion & Konsum;Freizeit, Unterhaltung;73412;214610;651.2528058985313;1903.8490256890398
2018;Import mit Futter/Weide;Nahrung;Tierfutter, Tiere;Schweiz;Mobilität;Land. und Ind. Fahrzeuge;0;0;0.0;0.0
2018;Import mit Futter/Weide;Nahrung;Tierfutter, Tiere;Schweiz;Bau;Landwirtschaftsgebäude;0;0;0.0;0.0
2018;Import mit Futter/Weide;Nahrung;Tierfutter, Tiere;Schweiz;Mobilität;Lastwagen;0;0;0.0;0.0
2018;Import mit Futter/Weide;Nahrung;Tierfutter, Tiere;Schweiz;Mobilität;Personenwagen;0;0;0.0;0.0
2018;Import mit Futter/Weide;Nahrung;Tierfutter, Tiere;Schweiz;Bau;Übrige Gebäude;0;0;0.0;0.0
2018;Import mit Futter/Weide;Nahrung;Tierfutter, Tiere;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Aluminium;Schweiz;Bau;Ent-Versorgung;49564;2524;439.69234010181987;22.390918134472468
2018;Import mit Futter/Weide;Übrige Materialien;Aluminium;Schweiz;Produktion & Konsum;Gesundheit;44941;4581;398.68076540464625;40.63898414184563
2018;Import mit Futter/Weide;Übrige Materialien;Aluminium;Schweiz;Bau;Landwirtschaftsgebäude;10799;550;95.80012873778453;4.8791620340569954
2018;Import mit Futter/Weide;Übrige Materialien;Aluminium;Schweiz;Mobilität;Lastwagen;28178;2321;249.97277781028734;20.590063783720524
2018;Import mit Futter/Weide;Übrige Materialien;Aluminium;Schweiz;Mobilität;Personenwagen;227957;18773;2022.2529814500556;166.5391070279127
2018;Import mit Futter/Weide;Übrige Materialien;Andere Metalle;Schweiz;Mobilität;3.5 t;14013;983;124.31217742407397;8.720393235414594
2018;Import mit Futter/Weide;Übrige Materialien;Andere Metalle;Schweiz;Bau;Ent-Versorgung;30250;5355;268.35391187313473;47.50529580431857
2018;Import mit Futter/Weide;Übrige Materialien;Andere Metalle;Schweiz;Mobilität;Lastwagen;10046;704;89.1201123529756;6.245327403592954
2018;Import mit Futter/Weide;Übrige Materialien;Andere Metalle;Schweiz;Mobilität;Personenwagen;103621;7266;919.2429984200362;64.45816607174206
2018;Import mit Futter/Weide;Übrige Materialien;Andere Metalle;Schweiz;Mobilität;Tram;655;46;5.810638422376968;0.40807537012113054
2018;Import mit Futter/Weide;Übrige Materialien;Andere Metalle;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;466126;28595;4135.098695067002;253.67206975247237
2018;Import mit Futter/Weide;Übrige Materialien;Asphalt;Schweiz;Mobilität;2-Rad;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Asphalt;Schweiz;Mobilität;Bus;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Asphalt;Schweiz;Mobilität;Land. und Ind. Fahrzeuge;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Asphalt;Schweiz;Bau;Strasse;380569;1313207;3376.105120252794;11649.726795014336
2018;Import mit Futter/Weide;Übrige Materialien;Asphalt;Schweiz;Mobilität;Tram;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Asphalt;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Beton;Schweiz;Mobilität;2-Rad;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Beton;Schweiz;Mobilität;3.5 t;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Beton;Schweiz;Mobilität;Anhänger;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Beton;Schweiz;Produktion & Konsum;Bekleidung, Accessoires;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Beton;Schweiz;Bau;Einfamilienhäuser;162866;2058051;1444.8174615249575;18257.38964246006
2018;Import mit Futter/Weide;Übrige Materialien;Beton;Schweiz;Bau;Industriegebäude;52942;668999;469.6592661946281;5934.826402949266
2018;Import mit Futter/Weide;Übrige Materialien;Beton;Schweiz;Mobilität;Land. und Ind. Fahrzeuge;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Beton;Schweiz;Bau;Landwirtschaftsgebäude;4943;62458;43.850359880624964;554.0776405875124
2018;Import mit Futter/Weide;Übrige Materialien;Beton;Schweiz;Mobilität;Schiff;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Beton;Schweiz;Mobilität;Zug;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Chemische Grundstoffe;Schweiz;Mobilität;Anhänger;44403;15232;393.90805781496874;135.1261747322839
2018;Import mit Futter/Weide;Übrige Materialien;Chemische Grundstoffe;Schweiz;Produktion & Konsum;Freizeit, Unterhaltung;15277;6678;135.52537889870678;59.241898297150215
2018;Import mit Futter/Weide;Übrige Materialien;Chemische Grundstoffe;Schweiz;Produktion & Konsum;Industrie;6865253;3001119;60903.057803265256;26623.53797179472
2018;Import mit Futter/Weide;Übrige Materialien;Chemische Grundstoffe;Schweiz;Mobilität;Lastwagen;28763;9990;255.16243197378432;88.62332494587162
2018;Import mit Futter/Weide;Übrige Materialien;Chemische Grundstoffe;Schweiz;Mobilität;Tram;3;1;0.02661361109485634;0.008871203698285446
2018;Import mit Futter/Weide;Übrige Materialien;Chemische Grundstoffe;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;139805;61115;1240.238633038797;542.163614020715
2018;Import mit Futter/Weide;Übrige Materialien;Chemische Grundstoffe;Schweiz;Mobilität;Zug;179;88;1.5879454619930948;0.7806659254491193
2018;Import mit Futter/Weide;Übrige Materialien;Elektronik, Batterien;Schweiz;Mobilität;2-Rad;29513;1413;261.8158347474984;12.535010825677336
2018;Import mit Futter/Weide;Übrige Materialien;Elektronik, Batterien;Schweiz;Produktion & Konsum;Bekleidung, Accessoires;4764;147;42.26241441863187;1.3040669436479608
2018;Import mit Futter/Weide;Übrige Materialien;Elektronik, Batterien;Schweiz;Bau;Landwirtschaftsgebäude;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Elektronik, Batterien;Schweiz;Bau;Mehrfamilienhäuser;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Elektronik, Batterien;Schweiz;Mobilität;Personenwagen;328408;23531;2913.374264146527;208.74829422435485
2018;Import mit Futter/Weide;Übrige Materialien;Elektronik, Batterien;Schweiz;Mobilität;Tram;56;1;0.496787407103985;0.008871203698285446
2018;Import mit Futter/Weide;Übrige Materialien;Elektronik, Batterien;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;5584196;172206;49538.54020715079;1527.6745040669437
2018;Import mit Futter/Weide;Übrige Materialien;Elektronik, Batterien;Schweiz;Mobilität;Zug;456;11;4.045268886418164;0.09758324068113991
2018;Import mit Futter/Weide;Übrige Materialien;Glas, Keramik;Schweiz;Bau;Einfamilienhäuser;320581;718840;2843.939352800047;6376.97606647551
2018;Import mit Futter/Weide;Übrige Materialien;Glas, Keramik;Schweiz;Produktion & Konsum;Industrie;523410;496106;4643.276727719585;4401.0573819416
2018;Import mit Futter/Weide;Übrige Materialien;Glas, Keramik;Schweiz;Bau;Übrige Gebäude;55064;123470;488.48396044238984;1095.3275206273042
2018;Import mit Futter/Weide;Übrige Materialien;Holz, Papier;Schweiz;Mobilität;3.5 t;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Holz, Papier;Schweiz;Bau;Industriegebäude;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Holz, Papier;Schweiz;Mobilität;Personenwagen;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Holz, Papier;Schweiz;Mobilität;Schiff;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Holz, Papier;Schweiz;Bau;Übrige Gebäude;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Kies, Sand;Schweiz;Mobilität;3.5 t;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Kies, Sand;Schweiz;Mobilität;Anhänger;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Kies, Sand;Schweiz;Bau;Einfamilienhäuser;4559;177803;40.44381766048335;1577.3266311662474
2018;Import mit Futter/Weide;Übrige Materialien;Kies, Sand;Schweiz;Produktion & Konsum;Industrie;62238;508617;552.1259757738896;4512.045011410849
2018;Import mit Futter/Weide;Übrige Materialien;Kies, Sand;Schweiz;Produktion & Konsum;Kommunikation, Bildung;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Kies, Sand;Schweiz;Mobilität;Tram;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Kunststoff;Schweiz;Mobilität;Bus;1265;592;11.22207267833109;5.251752589384985
2018;Import mit Futter/Weide;Übrige Materialien;Kunststoff;Schweiz;Bau;Einfamilienhäuser;199412;82367;1769.0244718824974;730.6944350166774
2018;Import mit Futter/Weide;Übrige Materialien;Kunststoff;Schweiz;Produktion & Konsum;Gesundheit;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Kunststoff;Schweiz;Produktion & Konsum;Industrie;3953639;1424863;35073.53691848558;12640.249915150096
2018;Import mit Futter/Weide;Übrige Materialien;Kunststoff;Schweiz;Mobilität;Tram;54;25;0.47904499970741415;0.22178009245713615
2018;Import mit Futter/Weide;Übrige Materialien;Kunststoff;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;682947;246129;6058.561952132951;2183.4604950552985
2018;Import mit Futter/Weide;Übrige Materialien;Mauerwerk;Schweiz;Bau;Einfamilienhäuser;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Mauerwerk;Schweiz;Mobilität;Flug;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Mauerwerk;Schweiz;Bau;Landwirtschaftsgebäude;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Mauerwerk;Schweiz;Mobilität;Seilbahnen;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Stahl;Schweiz;Produktion & Konsum;Bekleidung, Accessoires;2625;1880;23.2869097079993;16.67786295277664
2018;Import mit Futter/Weide;Übrige Materialien;Stahl;Schweiz;Bau;Dienstleistungsgebäude;372031;174215;3300.362783076833;1545.4967522967993
2018;Import mit Futter/Weide;Übrige Materialien;Stahl;Schweiz;Bau;Einfamilienhäuser;590737;276631;5240.54825911405;2454.0499502604016
2018;Import mit Futter/Weide;Übrige Materialien;Stahl;Schweiz;Produktion & Konsum;Ernährung;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Stahl;Schweiz;Mobilität;Seilbahnen;2717;1171;24.103060448241557;10.388179530692257
2018;Import mit Futter/Weide;Übrige Materialien;Stahl;Schweiz;Bau;Übrige Gebäude;101153;47368;897.3488676926679;420.2111767803851
2018;Import mit Futter/Weide;Übrige Materialien;Stahl;Schweiz;Mobilität;Zug;34967;15074;310.1993797179472;133.72452454795481
2018;Import mit Futter/Weide;Übrige Materialien;Textilien, Leder;Schweiz;Mobilität;Anhänger;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Textilien, Leder;Schweiz;Produktion & Konsum;Bekleidung, Accessoires;3925920;249594;34827.6360231728;2214.199215869858
2018;Import mit Futter/Weide;Übrige Materialien;Textilien, Leder;Schweiz;Bau;Dienstleistungsgebäude;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Textilien, Leder;Schweiz;Mobilität;Flug;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Textilien, Leder;Schweiz;Bau;Industriegebäude;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Textilien, Leder;Schweiz;Bau;Übrige Gebäude;0;0;0.0;0.0
2018;Import mit Futter/Weide;Übrige Materialien;Textilien, Leder;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;1368572;87008;12140.88098776991;771.8656913804201
2018;Import mit Futter/Weide;Wasser;Wasser;Schweiz;Mobilität;3.5 t;0;0;0.0;0.0
2018;Import mit Futter/Weide;Wasser;Wasser;Schweiz;Mobilität;Anhänger;0;0;0.0;0.0
2018;Import mit Futter/Weide;Wasser;Wasser;Schweiz;Produktion & Konsum;Bekleidung, Accessoires;0;0;0.0;0.0
2018;Import mit Futter/Weide;Wasser;Wasser;Schweiz;Bau;Einfamilienhäuser;0;0;0.0;0.0
2018;Import mit Futter/Weide;Wasser;Wasser;Schweiz;Produktion & Konsum;Gesundheit;0;0;0.0;0.0
2018;Import mit Futter/Weide;Wasser;Wasser;Schweiz;Mobilität;Lastwagen;0;0;0.0;0.0
2018;Import mit Futter/Weide;Wasser;Wasser;Schweiz;Bau;Mehrfamilienhäuser;0;0;0.0;0.0
2018;Inländische Gewinnung;Energie;Brennstoff;Schweiz;Bau;Einfamilienhäuser;798399;287109;7082.760161507403;2547.0024226110363
2018;Inländische Gewinnung;Energie;Brennstoff;Schweiz;Bau;Mehrfamilienhäuser;891283;320511;7906.753045818948;2843.318368541167
2018;Inländische Gewinnung;Energie;Elektrizität;Schweiz;Produktion & Konsum;Gesundheit;0;0;0.0;0.0
2018;Inländische Gewinnung;Energie;Elektrizität;Schweiz;Produktion & Konsum;Industrie;1942960;616813;17236.39393762069;5471.873766750542
2018;Inländische Gewinnung;Energie;Elektrizität;Schweiz;Mobilität;Personenwagen;1941;616;17.21900637837205;5.464661478143835
2018;Inländische Gewinnung;Energie;Treibstoff;Schweiz;Produktion & Konsum;Bekleidung, Accessoires;0;0;0.0;0.0
2018;Inländische Gewinnung;Energie;Treibstoff;Schweiz;Mobilität;Bus;0;0;0.0;0.0
2018;Inländische Gewinnung;Energie;Treibstoff;Schweiz;Bau;Dienstleistungsgebäude;0;0;0.0;0.0
2018;Inländische Gewinnung;Energie;Treibstoff;Schweiz;Bau;Einfamilienhäuser;0;0;0.0;0.0
2018;Inländische Gewinnung;Energie;Treibstoff;Schweiz;Produktion & Konsum;Ernährung;0;0;0.0;0.0
2018;Inländische Gewinnung;Energie;Treibstoff;Schweiz;Produktion & Konsum;Freizeit, Unterhaltung;0;0;0.0;0.0
2018;Inländische Gewinnung;Energie;Treibstoff;Schweiz;Bau;Landwirtschaftsgebäude;0;0;0.0;0.0
2018;Inländische Gewinnung;Energie;Treibstoff;Schweiz;Mobilität;Lastwagen;0;0;0.0;0.0
2018;Inländische Gewinnung;Energie;Treibstoff;Schweiz;Mobilität;Personenwagen;0;0;0.0;0.0
2018;Inländische Gewinnung;Nahrung;Nahrung für Menschen;Schweiz;Mobilität;2-Rad;0;0;0.0;0.0
2018;Inländische Gewinnung;Nahrung;Nahrung für Menschen;Schweiz;Mobilität;Anhänger;0;0;0.0;0.0
2018;Inländische Gewinnung;Nahrung;Nahrung für Menschen;Schweiz;Produktion & Konsum;Bekleidung, Accessoires;0;0;0.0;0.0
2018;Inländische Gewinnung;Nahrung;Nahrung für Menschen;Schweiz;Mobilität;Bus;0;0;0.0;0.0
2018;Inländische Gewinnung;Nahrung;Nahrung für Menschen;Schweiz;Mobilität;Flug;0;0;0.0;0.0
2018;Inländische Gewinnung;Nahrung;Nahrung für Menschen;Schweiz;Produktion & Konsum;Kommunikation, Bildung;0;0;0.0;0.0
2018;Inländische Gewinnung;Nahrung;Nahrung für Menschen;Schweiz;Bau;Schiene;0;0;0.0;0.0
2018;Inländische Gewinnung;Nahrung;Nahrung für Menschen;Schweiz;Mobilität;Schiff;0;0;0.0;0.0
2018;Inländische Gewinnung;Nahrung;Nahrung für Menschen;Schweiz;Bau;Strasse;0;0;0.0;0.0
2018;Inländische Gewinnung;Nahrung;Nahrung für Menschen;Schweiz;Bau;Übrige Gebäude;0;0;0.0;0.0
2018;Inländische Gewinnung;Nahrung;Nahrung für Menschen;Schweiz;Mobilität;Zug;0;0;0.0;0.0
2018;Inländische Gewinnung;Nahrung;Tierfutter, Tiere;Schweiz;Bau;Landwirtschaftsgebäude;0;0;0.0;0.0
2018;Inländische Gewinnung;Nahrung;Tierfutter, Tiere;Schweiz;Mobilität;Personenwagen;0;0;0.0;0.0
2018;Inländische Gewinnung;Nahrung;Tierfutter, Tiere;Schweiz;Bau;Schiene;0;0;0.0;0.0
2018;Inländische Gewinnung;Übrige Materialien;Aluminium;Schweiz;Mobilität;2-Rad;0;0;0.0;0.0
2018;Inländische Gewinnung;Übrige Materialien;Aluminium;Schweiz;Mobilität;Anhänger;0;0;0.0;0.0
2018;Inländische Gewinnung;Übrige Materialien;Aluminium;Schweiz;Bau;Einfamilienhäuser;0;0;0.0;0.0
2018;Inländische Gewinnung;Übrige Materialien;Aluminium;Schweiz;Bau;Ent-Versorgung;0;0;0.0;0.0
2018;Inländische Gewinnung;Übrige Materialien;Aluminium;Schweiz;Produktion & Konsum;Freizeit, Unterhaltung;0;0;0.0;0.0
2018;Inländische Gewinnung;Übrige Materialien;Aluminium;Schweiz;Produktion & Konsum;Kommunikation, Bildung;0;0;0.0;0.0
2018;Inländische Gewinnung;Übrige Materialien;Aluminium;Schweiz;Mobilität;Tram;0;0;0.0;0.0
2018;Inländische Gewinnung;Übrige Materialien;Aluminium;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;0;0;0.0;0.0
2018;Inländische Gewinnung;Übrige Materialien;Andere Metalle;Schweiz;Produktion & Konsum;Ernährung;0;0;0.0;0.0
2018;Inländische Gewinnung;Übrige Materialien;Andere Metalle;Schweiz;Mobilität;Tram;0;0;0.0;0.0
2018;Inländische Gewinnung;Übrige Materialien;Asphalt;Schweiz;Mobilität;3.5 t;0;0;0.0;0.0
2018;Inländische Gewinnung;Übrige Materialien;Asphalt;Schweiz;Mobilität;Bus;0;0;0.0;0.0
2018;Inländische Gewinnung;Übrige Materialien;Asphalt;Schweiz;Mobilität;Flug;0;0;0.0;0.0
2018;Inländische Gewinnung;Übrige Materialien;Asphalt;Schweiz;Produktion & Konsum;Freizeit, Unterhaltung;0;0;0.0;0.0
2018;Inländische Gewinnung;Übrige Materialien;Asphalt;Schweiz;Produktion & Konsum;Industrie;0;0;0.0;0.0
2018;Inländische Gewinnung;Übrige Materialien;Asphalt;Schweiz;Produktion & Konsum;Kommunikation, Bildung;0;0;0.0;0.0
2018;Inländische Gewinnung;Übrige Materialien;Asphalt;Schweiz;Mobilität;Lastwagen;0;0;0.0;0.0
2018;Inländische Gewinnung;Übrige Materialien;Asphalt;Schweiz;Mobilität;Tram;0;0;0.0;0.0
2018;Inländische Gewinnung;Übrige Materialien;Beton;Schweiz;Produktion & Konsum;Bekleidung, Accessoires;0;0;0.0;0.0
2018;Inländische Gewinnung;Übrige Materialien;Beton;Schweiz;Bau;Einfamilienhäuser;627418;7928366;5565.9528819708585;70334.14978056059
