Datum;Bezeichnung;Standort;Arbeitstag;Wochentag;Tag Nr;Kennzahl;Anzahl Velos
2019-06-17;Lindenstrasse 134;47.436818,9.4017;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";489
2019-06-17;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";346
2019-06-17;Vadianstrasse 8;47.422903,9.372979;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";1639
2019-06-19;Burgstrasse 12;47.419783,9.364792;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";586
2019-06-19;Lindenstrasse 81;47.433406,9.394689;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";481
2019-06-19;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";533
2019-06-19;Museumstrasse;47.427214,9.379645;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";643
2019-06-19;Oberstrasse 149;47.414179,9.356962;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";0
2019-06-19;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";1171
2019-06-19;Teufener Strasse 55;47.417852,9.367753;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";316
2019-06-20;Lindenstrasse 81;47.433406,9.394689;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";272
2019-06-20;St.Georgen / Mühlegg;47.419598,9.378749;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";451
2019-06-20;Teufener Strasse 55;47.417852,9.367753;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";238
2019-06-21;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";443
2019-06-21;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";233
2019-06-21;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";709
2019-06-21;Vadianstrasse 8;47.422903,9.372979;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";1495
2019-06-22;Oberstrasse 149;47.414179,9.356962;Wochenende;Samstag;6;Tagesverkehr;0
2019-06-22;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Wochenende;Samstag;6;Tagesverkehr;106
2019-06-22;Splügenweg / Olma;47.433074,9.38514;Wochenende;Samstag;6;Tagesverkehr;130
2019-06-23;Burgstrasse 12;47.419783,9.364792;Wochenende;Sonntag;7;Tagesverkehr;279
2019-06-23;Museumstrasse;47.427214,9.379645;Wochenende;Sonntag;7;Tagesverkehr;344
2019-06-23;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Sonntag;7;Tagesverkehr;486
2019-06-24;St.Georgen / Mühlegg;47.419598,9.378749;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";820
2019-06-25;Lindenstrasse 134;47.436818,9.4017;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";501
2019-06-25;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";527
2019-06-25;Museumstrasse;47.427214,9.379645;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";541
2019-06-25;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";1217
2019-06-25;St.Georgen / Mühlegg;47.419598,9.378749;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";866
2019-06-25;Teufener Strasse 55;47.417852,9.367753;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";310
2019-06-26;Museumstrasse;47.427214,9.379645;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";574
2019-06-26;Splügenweg / Olma;47.433074,9.38514;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";291
2019-06-26;St.Georgen / Mühlegg;47.419598,9.378749;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";849
2019-06-27;Teufener Strasse 55;47.417852,9.367753;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";260
2019-06-27;Vadianstrasse 8;47.422903,9.372979;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";1791
2019-06-28;Museumstrasse;47.427214,9.379645;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";512
2019-06-28;St.Georgen / Mühlegg;47.419598,9.378749;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";671
2019-06-29;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Samstag;6;Tagesverkehr;428
2019-06-29;Teufener Strasse 55;47.417852,9.367753;Wochenende;Samstag;6;Tagesverkehr;155
2019-06-30;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Wochenende;Sonntag;7;Tagesverkehr;213
2019-06-30;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Wochenende;Sonntag;7;Tagesverkehr;366
2019-07-01;Museumstrasse;47.427214,9.379645;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";494
2019-07-02;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";464
2019-07-02;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";702
2019-07-03;Burgstrasse 12;47.419783,9.364792;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";617
2019-07-03;Lindenstrasse 81;47.433406,9.394689;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";418
2019-07-03;Oberstrasse 149;47.414179,9.356962;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";1237
2019-07-03;Splügenweg / Olma;47.433074,9.38514;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";345
2019-07-03;Vadianstrasse 8;47.422903,9.372979;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";1777
2019-07-05;Lindenstrasse 81;47.433406,9.394689;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";413
2019-07-05;Museumstrasse;47.427214,9.379645;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";618
2019-07-05;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";682
2019-07-06;Lindenstrasse 81;47.433406,9.394689;Wochenende;Samstag;6;Tagesverkehr;154
2019-07-06;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Samstag;6;Tagesverkehr;356
2019-07-07;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Wochenende;Sonntag;7;Tagesverkehr;134
2019-07-07;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Sonntag;7;Tagesverkehr;259
2019-07-07;Splügenweg / Olma;47.433074,9.38514;Wochenende;Sonntag;7;Tagesverkehr;173
2019-07-07;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Wochenende;Sonntag;7;Tagesverkehr;246
2019-07-08;Burgstrasse 12;47.419783,9.364792;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";466
2019-07-08;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";839
2019-07-08;Splügenweg / Olma;47.433074,9.38514;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";221
2019-07-08;Teufener Strasse 55;47.417852,9.367753;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";214
2019-07-09;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";615
2019-07-09;SBB Sitterviadukt Gübsenweg Ost;47.40377,9.324;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";799
2019-07-09;Splügenweg / Olma;47.433074,9.38514;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";256
2019-07-09;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";686
2019-07-10;Museumstrasse;47.427214,9.379645;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";534
2019-07-11;Lindenstrasse 134;47.436818,9.4017;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";305
2019-07-11;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";815
2019-07-11;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";561
2019-07-11;Vadianstrasse 8;47.422903,9.372979;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";1278
2019-07-12;Museumstrasse;47.427214,9.379645;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";271
2019-07-12;Oberstrasse 149;47.414179,9.356962;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";523
2019-07-12;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";355
2019-07-12;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";455
2019-07-12;Vadianstrasse 8;47.422903,9.372979;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";881
2019-07-13;Vadianstrasse 8;47.422903,9.372979;Wochenende;Samstag;6;Tagesverkehr;902
2019-07-14;Lindenstrasse 81;47.433406,9.394689;Wochenende;Sonntag;7;Tagesverkehr;217
2019-07-14;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Wochenende;Sonntag;7;Tagesverkehr;281
2019-07-14;Teufener Strasse 55;47.417852,9.367753;Wochenende;Sonntag;7;Tagesverkehr;121
2019-07-15;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";727
2019-07-15;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";208
2019-07-15;Vadianstrasse 8;47.422903,9.372979;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";1083
2019-07-16;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";922
2019-07-16;SBB Sitterviadukt Gübsenweg Ost;47.40377,9.324;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";885
2019-07-16;St.Georgen / Mühlegg;47.419598,9.378749;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";524
2019-07-16;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";698
2019-07-16;Vadianstrasse 8;47.422903,9.372979;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";1474
2019-07-17;Lindenstrasse 134;47.436818,9.4017;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";417
2019-07-17;Oberstrasse 149;47.414179,9.356962;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";1110
2019-07-17;Splügenweg / Olma;47.433074,9.38514;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";243
2019-07-18;Lindenstrasse 134;47.436818,9.4017;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";394
2019-07-18;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";933
2019-07-18;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";659
2019-07-18;Teufener Strasse 55;47.417852,9.367753;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";208
2019-07-19;Burgstrasse 12;47.419783,9.364792;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";404
2019-07-19;Museumstrasse;47.427214,9.379645;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";428
2019-07-19;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";853
2019-07-19;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";637
2019-07-19;Vadianstrasse 8;47.422903,9.372979;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";1441
2019-07-20;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Samstag;6;Tagesverkehr;398
2019-07-20;Splügenweg / Olma;47.433074,9.38514;Wochenende;Samstag;6;Tagesverkehr;166
2019-07-21;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Wochenende;Sonntag;7;Tagesverkehr;170
2019-07-21;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Wochenende;Sonntag;7;Tagesverkehr;229
2019-07-21;Teufener Strasse 55;47.417852,9.367753;Wochenende;Sonntag;7;Tagesverkehr;94
2019-07-21;Vadianstrasse 8;47.422903,9.372979;Wochenende;Sonntag;7;Tagesverkehr;508
2019-07-22;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";253
2019-07-22;Vadianstrasse 8;47.422903,9.372979;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";1427
2019-07-23;Burgstrasse 12;47.419783,9.364792;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";471
2019-07-23;Lindenstrasse 134;47.436818,9.4017;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";339
2019-07-23;Museumstrasse;47.427214,9.379645;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";378
2019-07-23;St.Georgen / Mühlegg;47.419598,9.378749;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";604
2019-07-23;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";662
2019-07-24;Burgstrasse 12;47.419783,9.364792;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";429
2019-07-24;Lindenstrasse 134;47.436818,9.4017;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";331
2019-07-24;Museumstrasse;47.427214,9.379645;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";337
2019-07-24;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";530
2019-07-24;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";259
2019-07-25;Lindenstrasse 81;47.433406,9.394689;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";259
2019-07-25;Museumstrasse;47.427214,9.379645;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";364
2019-07-25;Teufener Strasse 55;47.417852,9.367753;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";181
2019-07-26;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";376
2019-07-26;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";182
2019-07-26;Splügenweg / Olma;47.433074,9.38514;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";215
2019-07-27;St.Georgen / Mühlegg;47.419598,9.378749;Wochenende;Samstag;6;Tagesverkehr;274
2019-07-28;Lindenstrasse 134;47.436818,9.4017;Wochenende;Sonntag;7;Tagesverkehr;36
2019-07-28;SBB Sitterviadukt Gübsenweg Ost;47.40377,9.324;Wochenende;Sonntag;7;Tagesverkehr;41
2019-07-28;St.Georgen / Mühlegg;47.419598,9.378749;Wochenende;Sonntag;7;Tagesverkehr;31
2019-07-28;Vadianstrasse 8;47.422903,9.372979;Wochenende;Sonntag;7;Tagesverkehr;102
2019-07-29;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";762
2019-07-29;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";211
2019-07-30;Burgstrasse 12;47.419783,9.364792;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";422
2019-07-30;Museumstrasse;47.427214,9.379645;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";453
2019-07-30;Splügenweg / Olma;47.433074,9.38514;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";261
2019-07-30;Vadianstrasse 8;47.422903,9.372979;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";1551
2019-07-31;Burgstrasse 12;47.419783,9.364792;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";359
2019-08-01;Burgstrasse 12;47.419783,9.364792;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";215
2019-08-01;Lindenstrasse 81;47.433406,9.394689;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";176
2019-08-01;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";224
2019-08-01;Teufener Strasse 55;47.417852,9.367753;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";129
2019-08-02;Lindenstrasse 134;47.436818,9.4017;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";244
2019-08-02;Lindenstrasse 81;47.433406,9.394689;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";214
2019-08-02;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";342
2019-08-02;SBB Sitterviadukt Gübsenweg Ost;47.40377,9.324;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";380
2019-08-02;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";139
2019-08-02;Splügenweg / Olma;47.433074,9.38514;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";145
2019-08-02;Teufener Strasse 55;47.417852,9.367753;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";162
2019-08-03;Burgstrasse 12;47.419783,9.364792;Wochenende;Samstag;6;Tagesverkehr;267
2019-08-03;Lindenstrasse 134;47.436818,9.4017;Wochenende;Samstag;6;Tagesverkehr;239
2019-08-03;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Samstag;6;Tagesverkehr;345
2019-08-03;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Wochenende;Samstag;6;Tagesverkehr;211
2019-08-03;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Wochenende;Samstag;6;Tagesverkehr;435
2019-08-04;Lindenstrasse 134;47.436818,9.4017;Wochenende;Sonntag;7;Tagesverkehr;256
2019-08-04;Museumstrasse;47.427214,9.379645;Wochenende;Sonntag;7;Tagesverkehr;214
2019-08-04;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Sonntag;7;Tagesverkehr;367
2019-08-04;Splügenweg / Olma;47.433074,9.38514;Wochenende;Sonntag;7;Tagesverkehr;192
2019-08-04;St.Georgen / Mühlegg;47.419598,9.378749;Wochenende;Sonntag;7;Tagesverkehr;356
2019-08-04;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Wochenende;Sonntag;7;Tagesverkehr;326
2019-08-05;Museumstrasse;47.427214,9.379645;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";467
2019-08-05;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";882
2019-08-05;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";540
2019-08-05;Splügenweg / Olma;47.433074,9.38514;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";281
2019-08-05;Vadianstrasse 8;47.422903,9.372979;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";1464
2019-08-06;Lindenstrasse 134;47.436818,9.4017;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";212
2019-08-06;Vadianstrasse 8;47.422903,9.372979;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";853
2019-08-07;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";290
2019-08-08;Lindenstrasse 134;47.436818,9.4017;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";449
2019-08-08;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";484
2019-08-08;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";595
2019-08-08;SBB Sitterviadukt Gübsenweg Ost;47.40377,9.324;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";947
2019-08-08;Splügenweg / Olma;47.433074,9.38514;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";268
2019-08-08;St.Georgen / Mühlegg;47.419598,9.378749;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";523
2019-08-09;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";403
2019-08-09;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";589
2019-08-09;Vadianstrasse 8;47.422903,9.372979;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";1622
2019-08-10;Lindenstrasse 134;47.436818,9.4017;Wochenende;Samstag;6;Tagesverkehr;85
2019-08-10;Lindenstrasse 81;47.433406,9.394689;Wochenende;Samstag;6;Tagesverkehr;79
2019-08-10;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Wochenende;Samstag;6;Tagesverkehr;88
2019-08-11;Burgstrasse 12;47.419783,9.364792;Wochenende;Sonntag;7;Tagesverkehr;236
2019-08-11;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Wochenende;Sonntag;7;Tagesverkehr;238
2019-08-11;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Sonntag;7;Tagesverkehr;380
2019-08-12;Burgstrasse 12;47.419783,9.364792;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";288
2019-08-12;St.Georgen / Mühlegg;47.419598,9.378749;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";230
2019-08-12;Teufener Strasse 55;47.417852,9.367753;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";131
2019-08-13;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";220
2019-08-15;Lindenstrasse 134;47.436818,9.4017;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";370
2019-08-15;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";438
2019-08-15;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";543
2019-08-15;SBB Sitterviadukt Gübsenweg Ost;47.40377,9.324;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";632
2019-08-15;Vadianstrasse 8;47.422903,9.372979;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";1480
2019-08-16;Oberstrasse 149;47.414179,9.356962;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";1231
2019-08-16;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";734
2019-08-17;Lindenstrasse 134;47.436818,9.4017;Wochenende;Samstag;6;Tagesverkehr;241
2019-08-17;Oberstrasse 149;47.414179,9.356962;Wochenende;Samstag;6;Tagesverkehr;642
2019-08-18;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Wochenende;Sonntag;7;Tagesverkehr;250
2019-08-18;St.Georgen / Mühlegg;47.419598,9.378749;Wochenende;Sonntag;7;Tagesverkehr;389
2019-08-18;Vadianstrasse 8;47.422903,9.372979;Wochenende;Sonntag;7;Tagesverkehr;777
2019-08-19;Lindenstrasse 81;47.433406,9.394689;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";215
2019-08-19;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";602
2019-08-19;SBB Sitterviadukt Gübsenweg Ost;47.40377,9.324;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";437
2019-08-19;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";454
2019-08-20;Lindenstrasse 81;47.433406,9.394689;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";143
2019-08-21;Teufener Strasse 55;47.417852,9.367753;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";287
2019-08-22;Museumstrasse;47.427214,9.379645;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";455
2019-08-22;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";682
2019-08-22;Vadianstrasse 8;47.422903,9.372979;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";1532
2019-08-23;Museumstrasse;47.427214,9.379645;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";445
2019-08-23;SBB Sitterviadukt Gübsenweg Ost;47.40377,9.324;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";632
2019-08-23;Teufener Strasse 55;47.417852,9.367753;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";261
2019-08-24;Lindenstrasse 81;47.433406,9.394689;Wochenende;Samstag;6;Tagesverkehr;170
2019-08-24;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Wochenende;Samstag;6;Tagesverkehr;292
2019-08-25;Museumstrasse;47.427214,9.379645;Wochenende;Sonntag;7;Tagesverkehr;228
2019-08-25;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Sonntag;7;Tagesverkehr;402
2019-08-26;Lindenstrasse 134;47.436818,9.4017;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";643
2019-08-26;Lindenstrasse 81;47.433406,9.394689;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";463
2019-08-26;Oberstrasse 149;47.414179,9.356962;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";1324
