T_h;Bad_ID;Name;TAG_Besucherstand_Bäder_dSSG;TAG_Max._Kapazität_der_Bäder_während_Corona;Bemerkung Max. Kapazitäten
2020-11-05T17:00:00+01:00;c5ed762037214d;Freibad Rotmonten;23;1780;Eislaufen im Winter für max. 180 Personen
2020-11-05T18:30:00+01:00;c5ed762037214d;Freibad Rotmonten;27;1780;Eislaufen im Winter für max. 180 Personen
2020-11-05T20:00:00+01:00;c5ed762037214d;Freibad Rotmonten;8;1780;Eislaufen im Winter für max. 180 Personen
2020-11-06T08:00:00+01:00;c5ed762037214d;Freibad Rotmonten;9;1780;Eislaufen im Winter für max. 180 Personen
2020-11-06T08:15:00+01:00;c5ed762037214d;Freibad Rotmonten;28;1780;Eislaufen im Winter für max. 180 Personen
2020-11-06T09:30:00+01:00;c5ed762037214d;Freibad Rotmonten;26;1780;Eislaufen im Winter für max. 180 Personen
2020-11-06T10:00:00+01:00;c5ed762037214d;Freibad Rotmonten;25;1780;Eislaufen im Winter für max. 180 Personen
2020-11-06T15:15:00+01:00;c5ed762037214d;Freibad Rotmonten;15;1780;Eislaufen im Winter für max. 180 Personen
2020-11-06T16:45:00+01:00;c5ed762037214d;Freibad Rotmonten;30;1780;Eislaufen im Winter für max. 180 Personen
2020-11-07T08:00:00+01:00;c5ed762037214d;Freibad Rotmonten;8;1780;Eislaufen im Winter für max. 180 Personen
2020-11-07T11:00:00+01:00;c5ed762037214d;Freibad Rotmonten;16;1780;Eislaufen im Winter für max. 180 Personen
2020-11-07T12:00:00+01:00;c5ed762037214d;Freibad Rotmonten;15;1780;Eislaufen im Winter für max. 180 Personen
2020-11-09T10:00:00+01:00;c5ed762037214d;Freibad Rotmonten;3;1780;Eislaufen im Winter für max. 180 Personen
2020-11-09T10:45:00+01:00;c5ed762037214d;Freibad Rotmonten;8;1780;Eislaufen im Winter für max. 180 Personen
2020-11-09T15:45:00+01:00;c5ed762037214d;Freibad Rotmonten;20;1780;Eislaufen im Winter für max. 180 Personen
2020-11-09T16:30:00+01:00;c5ed762037214d;Freibad Rotmonten;19;1780;Eislaufen im Winter für max. 180 Personen
2020-11-09T19:00:00+01:00;c5ed762037214d;Freibad Rotmonten;6;1780;Eislaufen im Winter für max. 180 Personen
2020-11-10T10:30:00+01:00;c5ed762037214d;Freibad Rotmonten;14;1780;Eislaufen im Winter für max. 180 Personen
2020-11-10T11:30:00+01:00;c5ed762037214d;Freibad Rotmonten;15;1780;Eislaufen im Winter für max. 180 Personen
2020-11-10T18:15:00+01:00;c5ed762037214d;Freibad Rotmonten;8;1780;Eislaufen im Winter für max. 180 Personen
2020-11-11T08:30:00+01:00;c5ed762037214d;Freibad Rotmonten;30;1780;Eislaufen im Winter für max. 180 Personen
2020-11-11T10:30:00+01:00;c5ed762037214d;Freibad Rotmonten;22;1780;Eislaufen im Winter für max. 180 Personen
2020-11-11T11:45:00+01:00;c5ed762037214d;Freibad Rotmonten;9;1780;Eislaufen im Winter für max. 180 Personen
2020-11-11T12:15:00+01:00;c5ed762037214d;Freibad Rotmonten;8;1780;Eislaufen im Winter für max. 180 Personen
2020-11-11T13:45:00+01:00;c5ed762037214d;Freibad Rotmonten;18;1780;Eislaufen im Winter für max. 180 Personen
2020-11-11T16:30:00+01:00;c5ed762037214d;Freibad Rotmonten;15;1780;Eislaufen im Winter für max. 180 Personen
2020-11-11T17:30:00+01:00;c5ed762037214d;Freibad Rotmonten;17;1780;Eislaufen im Winter für max. 180 Personen
2020-11-12T09:00:00+01:00;c5ed762037214d;Freibad Rotmonten;8;1780;Eislaufen im Winter für max. 180 Personen
2020-11-12T10:00:00+01:00;c5ed762037214d;Freibad Rotmonten;12;1780;Eislaufen im Winter für max. 180 Personen
2020-11-12T10:30:00+01:00;c5ed762037214d;Freibad Rotmonten;22;1780;Eislaufen im Winter für max. 180 Personen
2020-11-12T11:45:00+01:00;c5ed762037214d;Freibad Rotmonten;22;1780;Eislaufen im Winter für max. 180 Personen
2020-11-12T17:30:00+01:00;c5ed762037214d;Freibad Rotmonten;28;1780;Eislaufen im Winter für max. 180 Personen
2020-11-12T17:45:00+01:00;c5ed762037214d;Freibad Rotmonten;27;1780;Eislaufen im Winter für max. 180 Personen
2020-11-12T19:45:00+01:00;c5ed762037214d;Freibad Rotmonten;24;1780;Eislaufen im Winter für max. 180 Personen
2020-11-13T08:45:00+01:00;c5ed762037214d;Freibad Rotmonten;29;1780;Eislaufen im Winter für max. 180 Personen
2020-11-13T09:15:00+01:00;c5ed762037214d;Freibad Rotmonten;27;1780;Eislaufen im Winter für max. 180 Personen
2020-11-13T09:30:00+01:00;c5ed762037214d;Freibad Rotmonten;23;1780;Eislaufen im Winter für max. 180 Personen
2020-11-13T12:15:00+01:00;c5ed762037214d;Freibad Rotmonten;7;1780;Eislaufen im Winter für max. 180 Personen
2020-11-13T12:45:00+01:00;c5ed762037214d;Freibad Rotmonten;4;1780;Eislaufen im Winter für max. 180 Personen
2020-11-13T16:00:00+01:00;c5ed762037214d;Freibad Rotmonten;7;1780;Eislaufen im Winter für max. 180 Personen
2020-11-13T19:00:00+01:00;c5ed762037214d;Freibad Rotmonten;16;1780;Eislaufen im Winter für max. 180 Personen
2020-11-14T10:00:00+01:00;c5ed762037214d;Freibad Rotmonten;6;1780;Eislaufen im Winter für max. 180 Personen
2020-11-14T11:45:00+01:00;c5ed762037214d;Freibad Rotmonten;10;1780;Eislaufen im Winter für max. 180 Personen
2020-11-16T11:30:00+01:00;c5ed762037214d;Freibad Rotmonten;9;1780;Eislaufen im Winter für max. 180 Personen
2020-11-16T11:45:00+01:00;c5ed762037214d;Freibad Rotmonten;8;1780;Eislaufen im Winter für max. 180 Personen
2020-11-16T16:00:00+01:00;c5ed762037214d;Freibad Rotmonten;10;1780;Eislaufen im Winter für max. 180 Personen
2020-11-16T19:15:00+01:00;c5ed762037214d;Freibad Rotmonten;0;1780;Eislaufen im Winter für max. 180 Personen
2020-11-17T08:00:00+01:00;c5ed762037214d;Freibad Rotmonten;7;1780;Eislaufen im Winter für max. 180 Personen
2020-11-17T08:45:00+01:00;c5ed762037214d;Freibad Rotmonten;19;1780;Eislaufen im Winter für max. 180 Personen
2020-11-17T09:15:00+01:00;c5ed762037214d;Freibad Rotmonten;17;1780;Eislaufen im Winter für max. 180 Personen
2020-11-17T09:30:00+01:00;c5ed762037214d;Freibad Rotmonten;16;1780;Eislaufen im Winter für max. 180 Personen
2020-11-17T11:30:00+01:00;c5ed762037214d;Freibad Rotmonten;14;1780;Eislaufen im Winter für max. 180 Personen
2020-11-17T12:00:00+01:00;c5ed762037214d;Freibad Rotmonten;4;1780;Eislaufen im Winter für max. 180 Personen
2020-11-17T12:45:00+01:00;c5ed762037214d;Freibad Rotmonten;0;1780;Eislaufen im Winter für max. 180 Personen
2020-11-17T16:15:00+01:00;c5ed762037214d;Freibad Rotmonten;10;1780;Eislaufen im Winter für max. 180 Personen
2020-11-17T17:00:00+01:00;c5ed762037214d;Freibad Rotmonten;25;1780;Eislaufen im Winter für max. 180 Personen
2020-11-18T13:30:00+01:00;c5ed762037214d;Freibad Rotmonten;6;1780;Eislaufen im Winter für max. 180 Personen
2020-11-18T15:00:00+01:00;c5ed762037214d;Freibad Rotmonten;25;1780;Eislaufen im Winter für max. 180 Personen
2020-11-18T16:15:00+01:00;c5ed762037214d;Freibad Rotmonten;18;1780;Eislaufen im Winter für max. 180 Personen
2020-11-18T16:45:00+01:00;c5ed762037214d;Freibad Rotmonten;13;1780;Eislaufen im Winter für max. 180 Personen
2020-11-19T09:00:00+01:00;c5ed762037214d;Freibad Rotmonten;12;1780;Eislaufen im Winter für max. 180 Personen
2020-11-19T11:15:00+01:00;c5ed762037214d;Freibad Rotmonten;22;1780;Eislaufen im Winter für max. 180 Personen
2020-11-19T11:45:00+01:00;c5ed762037214d;Freibad Rotmonten;21;1780;Eislaufen im Winter für max. 180 Personen
2020-11-19T16:15:00+01:00;c5ed762037214d;Freibad Rotmonten;19;1780;Eislaufen im Winter für max. 180 Personen
2020-11-20T12:15:00+01:00;c5ed762037214d;Freibad Rotmonten;9;1780;Eislaufen im Winter für max. 180 Personen
2020-11-20T12:45:00+01:00;c5ed762037214d;Freibad Rotmonten;0;1780;Eislaufen im Winter für max. 180 Personen
2020-11-20T15:45:00+01:00;c5ed762037214d;Freibad Rotmonten;19;1780;Eislaufen im Winter für max. 180 Personen
2020-11-20T19:15:00+01:00;c5ed762037214d;Freibad Rotmonten;0;1780;Eislaufen im Winter für max. 180 Personen
2020-11-21T09:00:00+01:00;c5ed762037214d;Freibad Rotmonten;18;1780;Eislaufen im Winter für max. 180 Personen
2020-11-21T09:30:00+01:00;c5ed762037214d;Freibad Rotmonten;19;1780;Eislaufen im Winter für max. 180 Personen
2020-11-21T10:15:00+01:00;c5ed762037214d;Freibad Rotmonten;22;1780;Eislaufen im Winter für max. 180 Personen
2020-11-21T11:30:00+01:00;c5ed762037214d;Freibad Rotmonten;22;1780;Eislaufen im Winter für max. 180 Personen
2020-11-21T12:15:00+01:00;c5ed762037214d;Freibad Rotmonten;10;1780;Eislaufen im Winter für max. 180 Personen
2020-11-23T11:45:00+01:00;c5ed762037214d;Freibad Rotmonten;7;1780;Eislaufen im Winter für max. 180 Personen
2020-11-23T19:15:00+01:00;c5ed762037214d;Freibad Rotmonten;0;1780;Eislaufen im Winter für max. 180 Personen
2020-11-24T08:30:00+01:00;c5ed762037214d;Freibad Rotmonten;20;1780;Eislaufen im Winter für max. 180 Personen
2020-11-24T09:30:00+01:00;c5ed762037214d;Freibad Rotmonten;18;1780;Eislaufen im Winter für max. 180 Personen
2020-11-24T09:45:00+01:00;c5ed762037214d;Freibad Rotmonten;5;1780;Eislaufen im Winter für max. 180 Personen
2020-11-24T10:30:00+01:00;c5ed762037214d;Freibad Rotmonten;17;1780;Eislaufen im Winter für max. 180 Personen
2020-11-24T11:45:00+01:00;c5ed762037214d;Freibad Rotmonten;2;1780;Eislaufen im Winter für max. 180 Personen
2020-11-24T12:45:00+01:00;c5ed762037214d;Freibad Rotmonten;0;1780;Eislaufen im Winter für max. 180 Personen
2020-11-24T15:00:00+01:00;c5ed762037214d;Freibad Rotmonten;2;1780;Eislaufen im Winter für max. 180 Personen
2020-11-24T16:00:00+01:00;c5ed762037214d;Freibad Rotmonten;22;1780;Eislaufen im Winter für max. 180 Personen
2020-11-25T07:00:00+01:00;c5ed762037214d;Freibad Rotmonten;4;1780;Eislaufen im Winter für max. 180 Personen
2020-11-25T10:15:00+01:00;c5ed762037214d;Freibad Rotmonten;21;1780;Eislaufen im Winter für max. 180 Personen
2020-11-25T11:30:00+01:00;c5ed762037214d;Freibad Rotmonten;8;1780;Eislaufen im Winter für max. 180 Personen
2020-11-25T12:00:00+01:00;c5ed762037214d;Freibad Rotmonten;8;1780;Eislaufen im Winter für max. 180 Personen
2020-11-25T12:15:00+01:00;c5ed762037214d;Freibad Rotmonten;10;1780;Eislaufen im Winter für max. 180 Personen
2020-11-25T12:30:00+01:00;c5ed762037214d;Freibad Rotmonten;9;1780;Eislaufen im Winter für max. 180 Personen
2020-11-25T15:30:00+01:00;c5ed762037214d;Freibad Rotmonten;20;1780;Eislaufen im Winter für max. 180 Personen
2020-11-25T16:15:00+01:00;c5ed762037214d;Freibad Rotmonten;22;1780;Eislaufen im Winter für max. 180 Personen
2020-11-25T18:15:00+01:00;c5ed762037214d;Freibad Rotmonten;24;1780;Eislaufen im Winter für max. 180 Personen
2020-11-25T19:30:00+01:00;c5ed762037214d;Freibad Rotmonten;0;1780;Eislaufen im Winter für max. 180 Personen
2020-11-26T12:00:00+01:00;c5ed762037214d;Freibad Rotmonten;12;1780;Eislaufen im Winter für max. 180 Personen
2020-11-26T15:00:00+01:00;c5ed762037214d;Freibad Rotmonten;21;1780;Eislaufen im Winter für max. 180 Personen
2020-11-26T17:00:00+01:00;c5ed762037214d;Freibad Rotmonten;25;1780;Eislaufen im Winter für max. 180 Personen
2020-11-26T18:15:00+01:00;c5ed762037214d;Freibad Rotmonten;24;1780;Eislaufen im Winter für max. 180 Personen
2020-11-26T20:00:00+01:00;c5ed762037214d;Freibad Rotmonten;22;1780;Eislaufen im Winter für max. 180 Personen
2020-11-26T20:15:00+01:00;c5ed762037214d;Freibad Rotmonten;0;1780;Eislaufen im Winter für max. 180 Personen
2020-11-27T09:15:00+01:00;c5ed762037214d;Freibad Rotmonten;25;1780;Eislaufen im Winter für max. 180 Personen
2020-11-27T10:30:00+01:00;c5ed762037214d;Freibad Rotmonten;24;1780;Eislaufen im Winter für max. 180 Personen
2020-11-27T12:45:00+01:00;c5ed762037214d;Freibad Rotmonten;0;1780;Eislaufen im Winter für max. 180 Personen
2020-11-27T15:45:00+01:00;c5ed762037214d;Freibad Rotmonten;19;1780;Eislaufen im Winter für max. 180 Personen
2020-11-30T09:00:00+01:00;c5ed762037214d;Freibad Rotmonten;15;1780;Eislaufen im Winter für max. 180 Personen
2020-11-30T15:15:00+01:00;c5ed762037214d;Freibad Rotmonten;3;1780;Eislaufen im Winter für max. 180 Personen
2020-11-30T16:45:00+01:00;c5ed762037214d;Freibad Rotmonten;19;1780;Eislaufen im Winter für max. 180 Personen
2020-11-30T18:45:00+01:00;c5ed762037214d;Freibad Rotmonten;2;1780;Eislaufen im Winter für max. 180 Personen
2020-11-30T19:00:00+01:00;c5ed762037214d;Freibad Rotmonten;3;1780;Eislaufen im Winter für max. 180 Personen
2020-12-01T07:45:00+01:00;c5ed762037214d;Freibad Rotmonten;2;1780;Eislaufen im Winter für max. 180 Personen
2020-12-02T09:00:00+01:00;c5ed762037214d;Freibad Rotmonten;19;1780;Eislaufen im Winter für max. 180 Personen
2020-12-02T12:45:00+01:00;c5ed762037214d;Freibad Rotmonten;8;1780;Eislaufen im Winter für max. 180 Personen
2020-12-02T13:00:00+01:00;c5ed762037214d;Freibad Rotmonten;7;1780;Eislaufen im Winter für max. 180 Personen
2020-12-02T14:00:00+01:00;c5ed762037214d;Freibad Rotmonten;14;1780;Eislaufen im Winter für max. 180 Personen
2020-12-02T14:15:00+01:00;c5ed762037214d;Freibad Rotmonten;16;1780;Eislaufen im Winter für max. 180 Personen
2020-12-03T08:00:00+01:00;c5ed762037214d;Freibad Rotmonten;4;1780;Eislaufen im Winter für max. 180 Personen
2020-12-03T09:15:00+01:00;c5ed762037214d;Freibad Rotmonten;7;1780;Eislaufen im Winter für max. 180 Personen
2020-12-03T10:15:00+01:00;c5ed762037214d;Freibad Rotmonten;17;1780;Eislaufen im Winter für max. 180 Personen
2020-12-03T12:45:00+01:00;c5ed762037214d;Freibad Rotmonten;0;1780;Eislaufen im Winter für max. 180 Personen
2020-12-03T15:45:00+01:00;c5ed762037214d;Freibad Rotmonten;26;1780;Eislaufen im Winter für max. 180 Personen
2020-12-03T17:45:00+01:00;c5ed762037214d;Freibad Rotmonten;26;1780;Eislaufen im Winter für max. 180 Personen
2020-12-04T10:45:00+01:00;c5ed762037214d;Freibad Rotmonten;24;1780;Eislaufen im Winter für max. 180 Personen
2020-12-04T12:15:00+01:00;c5ed762037214d;Freibad Rotmonten;4;1780;Eislaufen im Winter für max. 180 Personen
2020-12-04T15:30:00+01:00;c5ed762037214d;Freibad Rotmonten;7;1780;Eislaufen im Winter für max. 180 Personen
2020-12-05T08:15:00+01:00;c5ed762037214d;Freibad Rotmonten;3;1780;Eislaufen im Winter für max. 180 Personen
2020-12-05T09:00:00+01:00;c5ed762037214d;Freibad Rotmonten;22;1780;Eislaufen im Winter für max. 180 Personen
2020-12-07T08:00:00+01:00;c5ed762037214d;Freibad Rotmonten;9;1780;Eislaufen im Winter für max. 180 Personen
2020-12-07T11:00:00+01:00;c5ed762037214d;Freibad Rotmonten;7;1780;Eislaufen im Winter für max. 180 Personen
2020-12-07T12:00:00+01:00;c5ed762037214d;Freibad Rotmonten;8;1780;Eislaufen im Winter für max. 180 Personen
2020-12-07T15:30:00+01:00;c5ed762037214d;Freibad Rotmonten;13;1780;Eislaufen im Winter für max. 180 Personen
2020-12-07T16:45:00+01:00;c5ed762037214d;Freibad Rotmonten;14;1780;Eislaufen im Winter für max. 180 Personen
2020-12-08T10:30:00+01:00;c5ed762037214d;Freibad Rotmonten;14;1780;Eislaufen im Winter für max. 180 Personen
2020-12-08T11:45:00+01:00;c5ed762037214d;Freibad Rotmonten;5;1780;Eislaufen im Winter für max. 180 Personen
2020-12-08T17:15:00+01:00;c5ed762037214d;Freibad Rotmonten;12;1780;Eislaufen im Winter für max. 180 Personen
2020-12-09T09:45:00+01:00;c5ed762037214d;Freibad Rotmonten;17;1780;Eislaufen im Winter für max. 180 Personen
2020-12-09T12:30:00+01:00;c5ed762037214d;Freibad Rotmonten;11;1780;Eislaufen im Winter für max. 180 Personen
2020-12-09T18:30:00+01:00;c5ed762037214d;Freibad Rotmonten;10;1780;Eislaufen im Winter für max. 180 Personen
2020-12-10T12:45:00+01:00;c5ed762037214d;Freibad Rotmonten;0;1780;Eislaufen im Winter für max. 180 Personen
2020-12-10T14:45:00+01:00;c5ed762037214d;Freibad Rotmonten;15;1780;Eislaufen im Winter für max. 180 Personen
2020-12-10T17:45:00+01:00;c5ed762037214d;Freibad Rotmonten;22;1780;Eislaufen im Winter für max. 180 Personen
2020-12-11T09:15:00+01:00;c5ed762037214d;Freibad Rotmonten;26;1780;Eislaufen im Winter für max. 180 Personen
2020-12-11T09:30:00+01:00;c5ed762037214d;Freibad Rotmonten;28;1780;Eislaufen im Winter für max. 180 Personen
2020-12-11T09:45:00+01:00;c5ed762037214d;Freibad Rotmonten;26;1780;Eislaufen im Winter für max. 180 Personen
2020-12-11T16:15:00+01:00;c5ed762037214d;Freibad Rotmonten;13;1780;Eislaufen im Winter für max. 180 Personen
2020-12-11T16:45:00+01:00;c5ed762037214d;Freibad Rotmonten;15;1780;Eislaufen im Winter für max. 180 Personen
2020-12-11T19:15:00+01:00;c5ed762037214d;Freibad Rotmonten;0;1780;Eislaufen im Winter für max. 180 Personen
2020-12-12T08:45:00+01:00;c5ed762037214d;Freibad Rotmonten;21;1780;Eislaufen im Winter für max. 180 Personen
2020-12-12T11:30:00+01:00;c5ed762037214d;Freibad Rotmonten;14;1780;Eislaufen im Winter für max. 180 Personen
2020-12-12T12:00:00+01:00;c5ed762037214d;Freibad Rotmonten;10;1780;Eislaufen im Winter für max. 180 Personen
2020-12-14T10:15:00+01:00;c5ed762037214d;Freibad Rotmonten;5;1780;Eislaufen im Winter für max. 180 Personen
2020-12-14T10:30:00+01:00;c5ed762037214d;Freibad Rotmonten;7;1780;Eislaufen im Winter für max. 180 Personen
2020-12-14T11:00:00+01:00;c5ed762037214d;Freibad Rotmonten;8;1780;Eislaufen im Winter für max. 180 Personen
2020-12-15T11:15:00+01:00;c5ed762037214d;Freibad Rotmonten;19;1780;Eislaufen im Winter für max. 180 Personen
2020-12-15T11:30:00+01:00;c5ed762037214d;Freibad Rotmonten;8;1780;Eislaufen im Winter für max. 180 Personen
2020-12-15T13:00:00+01:00;c5ed762037214d;Freibad Rotmonten;0;1780;Eislaufen im Winter für max. 180 Personen
2020-12-15T16:45:00+01:00;c5ed762037214d;Freibad Rotmonten;15;1780;Eislaufen im Winter für max. 180 Personen
2020-12-17T08:00:00+01:00;c5ed762037214d;Freibad Rotmonten;6;1780;Eislaufen im Winter für max. 180 Personen
2020-12-17T09:00:00+01:00;c5ed762037214d;Freibad Rotmonten;8;1780;Eislaufen im Winter für max. 180 Personen
2020-12-17T11:00:00+01:00;c5ed762037214d;Freibad Rotmonten;5;1780;Eislaufen im Winter für max. 180 Personen
2020-12-17T15:30:00+01:00;c5ed762037214d;Freibad Rotmonten;21;1780;Eislaufen im Winter für max. 180 Personen
2020-12-18T09:30:00+01:00;c5ed762037214d;Freibad Rotmonten;28;1780;Eislaufen im Winter für max. 180 Personen
2020-12-18T11:30:00+01:00;c5ed762037214d;Freibad Rotmonten;7;1780;Eislaufen im Winter für max. 180 Personen
2020-12-18T15:45:00+01:00;c5ed762037214d;Freibad Rotmonten;9;1780;Eislaufen im Winter für max. 180 Personen
2020-12-19T08:30:00+01:00;c5ed762037214d;Freibad Rotmonten;18;1780;Eislaufen im Winter für max. 180 Personen
2020-12-19T09:30:00+01:00;c5ed762037214d;Freibad Rotmonten;15;1780;Eislaufen im Winter für max. 180 Personen
2020-12-19T10:30:00+01:00;c5ed762037214d;Freibad Rotmonten;20;1780;Eislaufen im Winter für max. 180 Personen
2020-12-19T10:45:00+01:00;c5ed762037214d;Freibad Rotmonten;22;1780;Eislaufen im Winter für max. 180 Personen
2020-12-21T08:15:00+01:00;c5ed762037214d;Freibad Rotmonten;5;1780;Eislaufen im Winter für max. 180 Personen
2020-12-21T11:15:00+01:00;c5ed762037214d;Freibad Rotmonten;4;1780;Eislaufen im Winter für max. 180 Personen
2020-12-21T12:30:00+01:00;c5ed762037214d;Freibad Rotmonten;4;1780;Eislaufen im Winter für max. 180 Personen
2020-06-06T08:45:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;1;1480;Eislaufen im Winter für max. 180 Personen
2020-06-06T10:30:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;2;1480;Eislaufen im Winter für max. 180 Personen
2020-06-10T10:45:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;0;1480;Eislaufen im Winter für max. 180 Personen
2020-06-11T11:15:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;0;1480;Eislaufen im Winter für max. 180 Personen
2020-06-12T11:45:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;12;1480;Eislaufen im Winter für max. 180 Personen
2020-06-12T12:15:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;16;1480;Eislaufen im Winter für max. 180 Personen
2020-06-12T12:45:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;18;1480;Eislaufen im Winter für max. 180 Personen
2020-06-12T14:30:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;50;1480;Eislaufen im Winter für max. 180 Personen
2020-06-12T14:45:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;57;1480;Eislaufen im Winter für max. 180 Personen
2020-06-12T16:15:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;114;1480;Eislaufen im Winter für max. 180 Personen
2020-06-13T08:00:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;1;1480;Eislaufen im Winter für max. 180 Personen
2020-06-13T08:45:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;5;1480;Eislaufen im Winter für max. 180 Personen
2020-06-13T13:30:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;73;1480;Eislaufen im Winter für max. 180 Personen
2020-06-13T17:45:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;155;1480;Eislaufen im Winter für max. 180 Personen
2020-06-13T18:45:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;0;1480;Eislaufen im Winter für max. 180 Personen
2020-06-15T11:30:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;2;1480;Eislaufen im Winter für max. 180 Personen
2020-06-16T08:30:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;0;1480;Eislaufen im Winter für max. 180 Personen
2020-06-16T11:15:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;0;1480;Eislaufen im Winter für max. 180 Personen
2020-06-17T11:30:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;1;1480;Eislaufen im Winter für max. 180 Personen
2020-06-18T11:30:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;4;1480;Eislaufen im Winter für max. 180 Personen
2020-06-19T08:15:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;1;1480;Eislaufen im Winter für max. 180 Personen
2020-06-20T08:15:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;2;1480;Eislaufen im Winter für max. 180 Personen
2020-06-20T15:45:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;4;1480;Eislaufen im Winter für max. 180 Personen
2020-06-21T09:15:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;0;1480;Eislaufen im Winter für max. 180 Personen
2020-06-21T10:30:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;10;1480;Eislaufen im Winter für max. 180 Personen
2020-06-21T12:30:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;20;1480;Eislaufen im Winter für max. 180 Personen
2020-06-21T12:45:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;11;1480;Eislaufen im Winter für max. 180 Personen
2020-06-21T15:15:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;30;1480;Eislaufen im Winter für max. 180 Personen
2020-06-21T15:45:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;30;1480;Eislaufen im Winter für max. 180 Personen
2020-06-21T18:00:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;15;1480;Eislaufen im Winter für max. 180 Personen
2020-06-22T15:45:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;13;1480;Eislaufen im Winter für max. 180 Personen
2020-06-22T19:00:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;0;1480;Eislaufen im Winter für max. 180 Personen
2020-06-23T07:15:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;5;1480;Eislaufen im Winter für max. 180 Personen
2020-06-23T10:30:00+02:00;c5ed7622ecbf1f;Freibad Lerchenfeld;24;1480;Eislaufen im Winter für max. 180 Personen
