h_date;h__;d_date;d__;M_date;M__;Y_date;Y__
2020-01-30T12;195.80;2020-06-12;213.60;;;;
2020-01-30T13;197.10;2020-06-13;190.80;;;;
2020-01-30T13;184.40;2020-06-14;155.30;;;;
2020-01-30T13;214.20;2020-06-15;218.80;;;;
2020-01-30T13;223.50;2020-06-16;29.90;;;;
2020-01-30T17;337.90;2020-06-17;211.40;;;;
2020-01-30T18;209.60;2020-08-05;328.30;;;;
2020-01-30T19;217.40;2020-08-06;294.30;;;;
2020-01-30T20;176.00;2020-08-07;284.30;;;;
2020-01-30T20;183.70;2020-08-08;171.70;;;;
2020-01-30T21;300.40;2020-06-18;237.10;;;;
2020-01-30T22;244.80;2020-06-19;294.60;;;;
2020-01-30T22;203.70;2020-06-20;38.80;;;;
2020-01-30T23;175.80;2020-06-21;190.30;;;;
2020-01-31T00;189.50;2020-06-22;297.20;;;;
2020-01-31T00;181.40;2020-06-23;336.80;;;;
2020-01-31T01;179.90;2020-06-24;296.80;;;;
2020-01-31T01;183.00;2020-06-25;46.40;;;;
2020-01-31T03;189.80;2020-06-26;184.00;;;;
2020-01-31T03;192.40;2020-06-27;183.80;;;;
2020-01-31T04;190.70;2020-06-28;195.50;;;;
2020-01-31T05;198.00;2020-06-29;202.00;;;;
2020-01-31T05;193.20;2020-06-30;287.00;;;;
2020-01-31T07;201.30;2020-07-01;195.80;;;;
2020-01-31T08;213.60;2020-07-02;201.30;;;;
2020-01-31T09;196.50;2020-07-03;321.40;;;;
2020-01-31T09;193.70;2020-07-04;178.30;;;;
2020-01-31T13;183.50;2020-07-05;202.70;;;;
2020-01-31T14;175.10;2020-07-06;72.30;;;;
2020-01-31T15;172.80;2020-07-07;177.80;;;;
2020-01-31T16;174.80;2020-07-08;200.70;;;;
2020-01-31T17;168.80;2020-07-09;178.20;;;;
2020-01-31T18;210.60;2020-07-10;46.70;;;;
2020-01-31T18;209.80;2020-07-11;264.90;;;;
2020-01-31T19;183.50;2020-07-12;338.50;;;;
2020-01-31T19;181.20;2020-07-13;292.00;;;;
2020-01-31T20;179.10;2020-07-14;198.50;;;;
2020-01-31T20;177.20;2020-07-15;197.70;;;;
2020-01-31T20;174.80;2020-07-16;163.40;;;;
2020-01-31T21;182.80;2020-07-17;1.10;;;;
2020-01-31T21;190.10;2020-07-18;257.80;;;;
2020-01-31T22;199.00;2020-07-19;190.10;;;;
2020-01-31T23;211.50;2020-07-20;185.90;;;;
2020-02-01T02;230.80;2020-07-21;42.00;;;;
2020-02-01T02;246.90;2020-07-22;332.70;;;;
2020-02-01T02;217.90;2020-07-23;186.10;;;;
2020-02-01T03;229.70;2020-07-24;166.20;;;;
2020-02-01T04;209.50;2020-07-25;165.10;;;;
2020-02-01T04;223.40;2020-07-26;2.70;;;;
2020-02-01T04;227.70;2020-07-27;114.60;;;;
2020-02-01T05;228.90;2020-07-28;127.90;;;;
2020-02-01T06;199.40;2020-07-29;307.80;;;;
2020-02-01T09;208.30;2020-07-30;174.10;;;;
2020-02-01T09;213.00;2020-07-31;160.90;;;;
2020-02-01T11;193.50;2020-08-01;188.50;;;;
2020-02-01T12;173.00;2020-08-02;141.00;;;;
2020-02-01T13;192.70;2020-08-03;177.00;;;;
2020-02-01T14;191.20;2020-08-04;286.90;;;;
2020-02-01T15;194.10;2020-08-12;165.20;;;;
2020-02-01T16;192.20;2020-08-13;194.10;;;;
2020-02-01T16;192.90;2020-08-14;180.00;;;;
2020-02-01T17;199.00;2020-08-15;181.30;;;;
2020-02-01T18;189.30;2020-08-16;15.10;;;;
2020-02-01T19;191.80;2020-08-17;189.60;;;;
2020-02-01T19;192.90;2020-08-18;240.80;;;;
2020-02-01T19;192.50;2020-08-19;184.10;;;;
2020-02-01T20;183.70;2020-08-20;174.80;;;;
2020-02-01T20;183.20;2020-08-21;172.30;;;;
2020-02-01T20;175.50;2020-08-22;185.80;;;;
2020-02-01T22;170.20;2020-08-23;205.90;;;;
2020-02-02T00;173.10;2020-08-24;206.60;;;;
2020-02-02T00;177.00;2022-06-10;211.70;;;;
2020-02-02T01;180.00;2022-06-11;325.20;;;;
2020-02-02T01;173.00;2022-06-12;221.60;;;;
2020-02-02T02;185.10;2022-06-13;323.80;;;;
2020-02-02T02;185.00;2020-08-09;170.80;;;;
2020-02-02T03;179.50;2020-08-10;177.60;;;;
2020-02-02T03;180.30;2020-08-11;213.30;;;;
2020-02-02T03;178.60;2022-06-14;275.50;;;;
2020-02-02T04;185.80;2022-06-15;210.30;;;;
2020-02-02T04;183.30;2022-06-16;190.50;;;;
2020-02-02T05;192.90;;;;;;
2020-02-02T06;202.50;;;;;;
2020-02-02T07;201.00;;;;;;
2020-02-02T08;205.50;;;;;;
2020-02-02T08;210.20;;;;;;
2020-02-02T09;202.90;;;;;;
2020-02-02T09;198.00;;;;;;
2020-02-02T10;206.50;;;;;;
2020-02-02T10;203.60;;;;;;
2020-02-02T10;197.70;;;;;;
2020-02-02T11;184.80;;;;;;
2020-02-02T14;193.20;;;;;;
2020-02-02T15;191.30;;;;;;
2020-02-02T15;191.10;;;;;;
